,Predictions
14441,29.294048
14442,27.247253
14443,25.676638
14444,28.74199
14445,28.843525
14446,21.072262
14447,29.025173
14448,29.345066
14449,26.54627
14450,23.672321
14451,28.250008
14452,27.683132
14453,29.393095
14454,27.433294
14455,28.473171
14456,28.303596
14457,28.88672
14458,26.477558
14459,25.869507
14460,29.843016
14461,28.565962
14462,27.73983
14463,29.212927
14464,23.616232
14465,27.572659
14466,27.508041
14467,27.123644
14468,27.666077
14469,29.552328
14470,25.969898
14471,27.048565
14472,28.77135
14473,26.113075
14474,28.922932
14475,28.47494
14476,26.755297
14477,29.955349
14478,26.741468
14479,23.499496
14480,22.60063
14481,29.250294
14482,26.623068
14483,27.155794
14484,27.553495
14485,29.436676
14486,29.707602
14487,27.919067
14488,26.642702
14489,29.356821
14490,28.48338
14491,28.563154
14492,26.615322
14493,29.101536
14494,29.773947
14495,27.27577
14496,27.041485
14497,28.418234
14498,22.04612
14499,26.898945
14500,27.600388
14501,27.066343
14502,27.852982
14503,29.121624
14504,27.585081
14505,22.124327
14506,29.914694
14507,29.29039
14508,28.960783
14509,28.410738
14510,28.772942
14511,29.821531
14512,27.610413
14513,27.173628
14514,25.501492
14515,29.554121
14516,28.828882
14517,29.12791
14518,28.766243
14519,28.618973
14520,23.964777
14521,28.138723
14522,29.63923
14523,25.791166
14524,29.035872
14525,29.025866
14526,28.222445
14527,29.34647
14528,29.0899
14529,21.350935
14530,27.546665
14531,28.04122
14532,29.156693
14533,29.61398
14534,28.096298
14535,25.851707
14536,29.57817
14537,26.381897
14538,26.914286
14539,29.172394
14540,28.105026
14541,26.094633
14542,24.971712
14543,26.903284
14544,28.951376
14545,27.862812
14546,21.952812
14547,28.80152
14548,27.501568
14549,23.897781
14550,27.92639
14551,26.663113
14552,28.10927
14553,28.241156
14554,26.630615
14555,29.85772
14556,29.311924
14557,28.938272
14558,27.053082
14559,27.797056
14560,27.003057
14561,26.527044
14562,26.340029
14563,29.20648
14564,28.497927
14565,28.73865
14566,28.627474
14567,29.896036
14568,29.865726
14569,30.187462
14570,29.116995
14571,28.927008
14572,26.418524
14573,26.164165
14574,29.25734
14575,25.979656
14576,22.231363
14577,30.09394
14578,27.937695
14579,28.904896
14580,22.521679
14581,27.929394
14582,28.92648
14583,26.198069
14584,27.378115
14585,26.67718
14586,26.941917
14587,29.049261
14588,23.868162
14589,27.307669
14590,27.411713
14591,29.301285
14592,24.612606
14593,26.341166
14594,29.892065
14595,26.60489
14596,25.9372
14597,29.241175
14598,27.911734
14599,25.85144
14600,25.23296
14601,26.420202
14602,27.763634
14603,25.666723
14604,27.815796
14605,29.20308
14606,27.574585
14607,27.790392
14608,25.573994
14609,29.406576
14610,21.86258
14611,20.192661
14612,28.898579
14613,29.453665
14614,29.073591
14615,28.95548
14616,28.888878
14617,22.449333
14618,28.965582
14619,27.973015
14620,27.721571
14621,25.9966
14622,30.237055
14623,29.34285
14624,26.699236
14625,29.70072
14626,24.890505
14627,28.735733
14628,29.485125
14629,28.587912
14630,27.13094
14631,28.109365
14632,28.26197
14633,26.906551
14634,29.129108
14635,22.471952
14636,27.635769
14637,27.339275
14638,26.94971
14639,26.744995
14640,29.721891
14641,25.544987
14642,27.911255
14643,27.012796
14644,27.886587
14645,29.211037
14646,29.182802
14647,26.90227
14648,29.749786
14649,29.478144
14650,23.52054
14651,28.341545
14652,23.85287
14653,27.687714
14654,29.592817
14655,27.733232
14656,27.20924
14657,28.764471
14658,25.733694
14659,28.263247
14660,21.534458
14661,24.71641
14662,23.3167
14663,27.904339
14664,25.14035
14665,28.952456
14666,27.218584
14667,27.412521
14668,29.851625
14669,26.815617
14670,29.457342
14671,29.089859
14672,26.863705
14673,27.445644
14674,28.40109
14675,23.787651
14676,29.174608
14677,29.94615
14678,28.966797
14679,29.0197
14680,24.446108
14681,23.840122
14682,27.799986
14683,25.891117
14684,29.229092
14685,26.251396
14686,28.638987
14687,24.471004
14688,29.457438
14689,25.30037
14690,27.317427
14691,29.493607
14692,28.799938
14693,30.142342
14694,23.975357
14695,25.388771
14696,26.146795
14697,28.80204
14698,25.555414
14699,30.11735
14700,28.562115
14701,29.696306
14702,26.272451
14703,28.816061
14704,23.377268
14705,29.177942
14706,27.905863
14707,29.044428
14708,26.611086
14709,26.737017
14710,28.906029
14711,27.540411
14712,27.925797
14713,29.00515
14714,28.679213
14715,29.339884
14716,27.685999
14717,29.05338
14718,27.925056
14719,28.171335
14720,29.359547
14721,29.429499
14722,28.52232
14723,21.627298
14724,28.546919
14725,27.900951
14726,27.456272
14727,25.583967
14728,28.85095
14729,26.25557
14730,27.954296
14731,24.66791
14732,28.257214
14733,27.784489
14734,24.067636
14735,27.2567
14736,27.14463
14737,29.182562
14738,26.248207
14739,28.926899
14740,25.546831
14741,25.802416
14742,29.998158
14743,28.873238
14744,29.123018
14745,29.514914
14746,30.007195
14747,27.492062
14748,28.783289
14749,26.80685
14750,26.889736
14751,26.079418
14752,26.351774
14753,29.34047
14754,29.810886
14755,28.701752
14756,27.669487
14757,28.741024
14758,28.702602
14759,28.01117
14760,28.414417
14761,27.398626
14762,29.123795
14763,28.764061
14764,28.76977
14765,20.84005
14766,29.533924
14767,30.140438
14768,27.012796
14769,29.8802
14770,23.254442
14771,29.479622
14772,27.64477
14773,28.903381
14774,29.23034
14775,29.790842
14776,22.697405
14777,26.926962
14778,26.518923
14779,29.209171
14780,21.522789
14781,27.674807
14782,29.654352
14783,29.519663
14784,29.270166
14785,25.492002
14786,27.56966
14787,26.97975
14788,28.920368
14789,28.884682
14790,29.563148
14791,28.873238
14792,26.83711
14793,27.174133
14794,27.525368
14795,29.476402
14796,27.53831
14797,28.033573
14798,24.477816
14799,29.369638
14800,29.670954
14801,27.263578
14802,29.26514
14803,27.090597
14804,27.82084
14805,30.176537
14806,26.679235
14807,21.97372
14808,27.388227
14809,29.565956
14810,29.366714
14811,28.872046
14812,25.610945
14813,27.813326
14814,26.826975
14815,20.529465
14816,23.415812
14817,25.019863
14818,29.102768
14819,29.329147
14820,27.424885
14821,24.78559
14822,29.667557
14823,27.127174
14824,28.752113
14825,29.558971
14826,27.324236
14827,29.405594
14828,27.981588
14829,23.334887
14830,28.906914
14831,28.57385
14832,27.950516
14833,28.548376
14834,29.353352
14835,28.670044
14836,28.854414
14837,28.783386
14838,28.973532
14839,29.517757
14840,29.145275
14841,24.12822
14842,27.313017
14843,29.597635
14844,29.430546
14845,28.29973
14846,29.523552
14847,26.585726
14848,29.645554
14849,29.429825
14850,29.382858
14851,29.151747
14852,27.502958
14853,30.14424
14854,29.2893
14855,28.690157
14856,27.408873
14857,26.975523
14858,28.91575
14859,28.086905
14860,27.859573
14861,28.704098
14862,29.319677
14863,28.999601
14864,29.084763
14865,28.711071
14866,29.862343
14867,29.561111
14868,24.786072
14869,26.098146
14870,28.788563
14871,29.212248
14872,28.76055
14873,27.865522
14874,28.458832
14875,25.16856
14876,29.37406
14877,28.161224
14878,29.81712
14879,25.764029
14880,29.029833
14881,27.95096
14882,21.869392
14883,29.500841
14884,30.237389
14885,27.313215
14886,27.789963
14887,28.626411
14888,29.263117
14889,29.740622
14890,27.689701
14891,25.31681
14892,28.410948
14893,29.347708
14894,28.804262
14895,26.894842
14896,29.694206
14897,24.532206
14898,28.847717
14899,24.264162
14900,22.108673
14901,29.496378
14902,28.61018
14903,24.01727
14904,25.807314
14905,27.83986
14906,25.912107
14907,28.490347
14908,29.701738
14909,29.33027
14910,29.07177
14911,28.743694
14912,27.349394
14913,27.5196
14914,27.012796
14915,29.866444
14916,27.905582
14917,28.119843
14918,29.003603
14919,26.872635
14920,29.981737
14921,25.36692
14922,28.434021
14923,27.874346
14924,27.642056
14925,30.28571
14926,26.597498
14927,29.904623
14928,23.142971
14929,25.841116
14930,29.906273
14931,28.157835
14932,29.961987
14933,27.360876
14934,24.736519
14935,27.455084
14936,29.164694
14937,26.894007
14938,21.504416
14939,27.943062
14940,28.351574
14941,28.532751
14942,27.971941
14943,27.65211
14944,29.347021
14945,26.338858
14946,20.206474
14947,28.805555
14948,29.302555
14949,29.543724
14950,29.656147
14951,26.322569
14952,28.320154
14953,27.923765
14954,28.23644
14955,29.651918
14956,28.055338
14957,28.922405
14958,26.96378
14959,29.042053
14960,27.708544
14961,27.300026
14962,26.139168
14963,25.828806
14964,25.891167
14965,23.988094
14966,27.213976
14967,29.738949
14968,26.456282
14969,28.758787
14970,29.575531
14971,28.66878
14972,30.053387
14973,25.403532
14974,25.334358
14975,26.812181
14976,29.67572
14977,27.205835
14978,24.276999
14979,29.270147
14980,22.260672
14981,28.903381
14982,29.596268
14983,25.9905
14984,28.439428
14985,28.27546
14986,22.160866
14987,26.683884
14988,28.18629
14989,27.26578
14990,29.31245
14991,27.163477
14992,28.801764
14993,26.707859
14994,26.904589
14995,29.139757
14996,29.37271
14997,30.049177
14998,29.254845
14999,28.799707
15000,29.476229
15001,28.45694
15002,21.802008
15003,24.593277
15004,29.264225
15005,28.57189
15006,26.848982
15007,26.416714
15008,25.713179
15009,21.259478
15010,26.397789
15011,23.97954
15012,29.307714
15013,27.062159
15014,27.96499
15015,28.947857
15016,26.73619
15017,25.176037
15018,28.587519
15019,29.881317
15020,29.422237
15021,26.908669
15022,27.34885
15023,28.532713
15024,29.25889
15025,29.166245
15026,27.384768
15027,29.054241
15028,25.898163
15029,29.195742
15030,29.85451
15031,28.267103
15032,29.32426
15033,27.742916
15034,22.380768
15035,27.017303
15036,23.324783
15037,29.563517
15038,24.219856
15039,22.502684
15040,29.5508
15041,28.843452
15042,19.97963
15043,28.99163
15044,29.756062
15045,25.36362
15046,29.029442
15047,27.263344
15048,25.798937
15049,29.461391
15050,29.344065
15051,29.24156
15052,28.034746
15053,27.985907
15054,23.160196
15055,24.919127
15056,23.945772
15057,28.46695
15058,29.36405
15059,29.479568
15060,26.175142
15061,28.003563
15062,29.273272
15063,27.099604
15064,22.76467
15065,27.925173
15066,28.43212
15067,28.885128
15068,29.258076
15069,29.56445
15070,27.400255
15071,28.619339
15072,27.955364
15073,23.200226
15074,29.27166
15075,29.413643
15076,28.468002
15077,26.905605
15078,28.269869
15079,29.4616
15080,21.94492
15081,28.754889
15082,25.933796
15083,29.85338
15084,23.891483
15085,26.893724
15086,28.935408
15087,29.033762
15088,23.545757
15089,29.213564
15090,29.709873
15091,24.286064
15092,26.218534
15093,25.699532
15094,27.227264
15095,27.68081
15096,28.745447
15097,29.177942
15098,29.270374
15099,26.82465
15100,29.806496
15101,25.505503
15102,29.35357
15103,29.063639
15104,28.22909
15105,29.451439
15106,29.322723
15107,29.534025
15108,29.040022
15109,26.59057
15110,28.647902
15111,26.57205
15112,26.460188
15113,29.494638
15114,27.28237
15115,29.367243
15116,28.660917
15117,28.814188
15118,29.132662
15119,25.305704
15120,27.07425
15121,27.606087
15122,29.28553
15123,29.299473
15124,28.780739
15125,27.252605
15126,29.68068
15127,30.395304
15128,29.122398
15129,29.136837
15130,21.058298
15131,29.46873
15132,29.31595
15133,26.6918
15134,29.689552
15135,28.796852
15136,24.678638
15137,29.00674
15138,29.411955
15139,27.393667
15140,23.823143
15141,29.625586
15142,29.338566
15143,28.275484
15144,28.934875
15145,28.392408
15146,28.188618
15147,28.918997
15148,27.383167
15149,26.746578
15150,28.818794
15151,27.796026
15152,27.55701
15153,29.497454
15154,29.01921
15155,27.645742
15156,29.885244
15157,28.96649
15158,27.650063
15159,26.433167
15160,27.494535
15161,26.016489
15162,25.742123
15163,28.438507
15164,28.12718
15165,28.798542
15166,21.383085
15167,29.289127
15168,28.968348
15169,29.52181
15170,30.045938
15171,30.037422
15172,29.515995
15173,29.007772
15174,29.568916
15175,24.390217
15176,26.954348
15177,29.016483
15178,28.021593
15179,29.652954
15180,27.183449
15181,27.268167
15182,28.511265
15183,26.363092
15184,29.455246
15185,24.436787
15186,29.408024
15187,28.44902
15188,26.964918
15189,25.892954
15190,28.602745
15191,29.6938
15192,27.737597
15193,26.665728
15194,27.220589
15195,29.351564
15196,28.588484
15197,29.805744
15198,28.370388
15199,27.701519
15200,26.156242
15201,29.455212
15202,29.59905
15203,29.073856
15204,26.441853
15205,29.003157
15206,29.20017
15207,25.723886
15208,23.867495
15209,28.294683
15210,29.054636
15211,25.674477
15212,29.132244
15213,29.57294
15214,22.558098
15215,25.956694
15216,29.341513
15217,26.718475
15218,29.269705
15219,29.52523
15220,28.622978
15221,25.92646
15222,30.263617
15223,28.833197
15224,28.630589
15225,27.548662
15226,26.81131
15227,28.903381
15228,28.132456
15229,29.326057
15230,29.297638
15231,27.603334
15232,26.742516
15233,21.756268
15234,28.592026
15235,30.039719
15236,28.288727
15237,28.097132
15238,24.10954
15239,28.571995
15240,28.424791
15241,28.593859
15242,27.309696
15243,28.973532
15244,27.314388
15245,28.343742
15246,29.587635
15247,29.540434
15248,29.193338
15249,27.927456
15250,24.8817
15251,28.114563
15252,27.253279
15253,29.257984
15254,27.964188
15255,29.115578
15256,27.24504
15257,30.081623
15258,29.069357
15259,29.62957
15260,28.087584
15261,28.057549
15262,29.083097
15263,27.321304
15264,27.948565
15265,27.372314
15266,26.020393
15267,29.091768
15268,29.61425
15269,25.571436
15270,28.559652
15271,29.799677
15272,28.231453
15273,26.446411
15274,29.666618
15275,29.593681
15276,26.658567
15277,27.012796
15278,30.063057
15279,29.240036
15280,28.26698
15281,19.198614
15282,25.729284
15283,28.47173
15284,25.501476
15285,22.879362
15286,27.094727
15287,25.226662
15288,28.807112
15289,22.346132
15290,28.751196
15291,29.84014
15292,29.967417
15293,27.852661
15294,28.764189
15295,25.17957
15296,29.540632
15297,28.779383
15298,29.62426
15299,26.463083
15300,28.02313
15301,29.587772
15302,23.818163
15303,28.848717
15304,28.846594
15305,26.360592
15306,21.957785
15307,28.827868
15308,28.840971
15309,27.91769
15310,24.310291
15311,22.626064
15312,26.620625
15313,29.32131
15314,27.926653
15315,29.899216
15316,29.002697
15317,28.538969
15318,24.49429
15319,29.45284
15320,28.081497
15321,27.658918
15322,28.309364
15323,22.580822
15324,25.93164
15325,22.235098
15326,28.347301
15327,29.030298
15328,29.923618
15329,28.5623
15330,29.792046
15331,26.23591
15332,29.283829
15333,29.87845
15334,28.802485
15335,25.659437
15336,28.918457
15337,29.40141
15338,27.921112
15339,29.511433
15340,23.63871
15341,29.324692
15342,26.377832
15343,27.230066
15344,24.908955
15345,28.063528
15346,29.49637
15347,26.762724
15348,25.124481
15349,19.525114
15350,22.279093
15351,26.114876
15352,26.575565
15353,28.35847
15354,25.951635
15355,28.906029
15356,27.933577
15357,29.688303
15358,23.772615
15359,27.497854
15360,24.389696
15361,29.07533
15362,29.075987
15363,27.90458
15364,26.078854
15365,26.687738
15366,23.174044
15367,29.131697
15368,27.13453
15369,26.335157
15370,28.173838
15371,29.324404
15372,25.025248
15373,29.220524
15374,25.319763
15375,27.722057
15376,29.127241
15377,25.927258
15378,25.517996
15379,25.585474
15380,29.688427
15381,28.328276
15382,25.072006
15383,20.82451
15384,29.116045
15385,29.579218
15386,29.089605
15387,28.08829
15388,29.059849
15389,27.190283
15390,28.679327
15391,29.1559
15392,29.395283
15393,28.18573
15394,27.122433
15395,27.05861
15396,27.779444
15397,28.05479
15398,29.008854
15399,28.217096
15400,29.726475
15401,28.051405
15402,29.365032
15403,23.665157
15404,30.00435
15405,26.830137
15406,28.948532
15407,29.813078
15408,24.973093
15409,25.06097
15410,29.0051
15411,28.337648
15412,29.388123
15413,27.224194
15414,26.787615
15415,29.189217
15416,29.543684
15417,29.389887
15418,28.70347
15419,27.780449
15420,23.41952
15421,29.081045
15422,29.139555
15423,25.96978
15424,26.553032
15425,29.261843
15426,27.473125
15427,26.818783
15428,29.343777
15429,28.160639
15430,29.741325
15431,21.431427
15432,27.11905
15433,28.852669
15434,29.43178
15435,29.420683
15436,26.801767
15437,27.571083
15438,26.609406
15439,27.242216
15440,26.250252
15441,23.67156
15442,29.943676
15443,25.606838
15444,26.532097
15445,29.989664
15446,30.015373
15447,28.990372
15448,30.115246
15449,29.36024
15450,29.117521
15451,25.845837
15452,26.459734
15453,25.555136
15454,29.570541
15455,26.685213
15456,29.14855
15457,28.01338
15458,27.05936
15459,29.832474
15460,28.806055
15461,27.97255
15462,26.922894
15463,26.470379
15464,29.333448
15465,27.170416
15466,28.376265
15467,25.013601
15468,29.94968
15469,25.543257
15470,28.3038
15471,27.301025
15472,28.97468
15473,28.29999
15474,27.569204
15475,27.398949
15476,29.655954
15477,24.03883
15478,25.439041
15479,26.641714
15480,29.669363
15481,29.225657
15482,29.408493
15483,29.522528
15484,29.75424
15485,29.143764
15486,29.678242
15487,29.417677
15488,29.70349
15489,27.076836
15490,25.546131
15491,27.078392
15492,24.76447
15493,24.658064
15494,26.052324
15495,20.78307
15496,22.536995
15497,26.576431
15498,29.523924
15499,25.894377
15500,28.848318
15501,23.21449
15502,29.791239
15503,29.473213
15504,27.294037
15505,22.841549
15506,25.923016
15507,26.78898
15508,29.462614
15509,25.050293
15510,27.639214
15511,28.275265
15512,29.945744
15513,27.20139
15514,25.424458
15515,25.216309
15516,30.01117
15517,24.899736
15518,28.960783
15519,25.957443
15520,27.840298
15521,28.497173
15522,28.143057
15523,29.43012
15524,24.008444
15525,29.091223
15526,29.40971
15527,30.111647
15528,28.471054
15529,28.08829
15530,29.035723
15531,28.722073
15532,27.309353
15533,24.454523
15534,26.566584
15535,29.18893
15536,26.858986
15537,27.376741
15538,25.162298
15539,24.457977
15540,29.005924
15541,26.91882
15542,29.336555
15543,27.320007
15544,28.540249
15545,29.85146
15546,29.36261
15547,26.678423
15548,30.084173
15549,29.3714
15550,28.535906
15551,29.612846
15552,25.285753
15553,30.127527
15554,26.831533
15555,27.223785
15556,20.9942
15557,29.251635
15558,26.729113
15559,25.910841
15560,29.010098
15561,25.771095
15562,29.674562
15563,28.985258
15564,26.00875
15565,29.211983
15566,27.823557
15567,29.951431
15568,25.771103
15569,29.262207
15570,28.862164
15571,29.843826
15572,24.485987
15573,29.839153
15574,27.569244
15575,28.073166
15576,21.772043
15577,24.652796
15578,28.495659
15579,29.45899
15580,26.65487
15581,23.454529
15582,27.397669
15583,25.005293
15584,21.164204
15585,28.087448
15586,28.622528
15587,29.476954
15588,23.861328
15589,26.076199
15590,27.559578
15591,28.444096
15592,27.023005
15593,24.881952
15594,26.71867
15595,29.867697
15596,21.990316
15597,28.172153
15598,30.061918
15599,24.889532
15600,26.474407
15601,27.106962
15602,27.175251
15603,26.155767
15604,27.542568
15605,29.27062
15606,28.81608
15607,28.791098
15608,29.801117
15609,27.624851
15610,29.70778
15611,27.849867
15612,29.272827
15613,26.214146
15614,26.639523
15615,26.685667
15616,27.893251
15617,22.787615
15618,29.14344
15619,29.109957
15620,29.609314
15621,29.440468
15622,24.197487
15623,27.962528
15624,26.912203
15625,29.153362
15626,29.88734
15627,27.07287
15628,26.1632
15629,26.902
15630,25.236736
15631,29.441374
15632,27.114662
15633,29.621391
15634,29.512459
15635,28.517189
15636,29.216648
15637,28.649612
15638,28.807083
15639,26.493494
15640,27.991177
15641,29.343
15642,29.399374
15643,29.133379
15644,25.99549
15645,26.52373
15646,29.013285
15647,27.824535
15648,26.718851
15649,23.97448
15650,29.570717
15651,29.165451
15652,28.830835
15653,27.74551
15654,30.346212
15655,26.44796
15656,26.930824
15657,28.56009
15658,28.852491
15659,28.667461
15660,27.173355
15661,29.966553
15662,29.553713
15663,28.40665
15664,29.104855
15665,27.757656
15666,29.99829
15667,28.831816
15668,27.582724
15669,28.59815
15670,28.980545
15671,29.06788
15672,29.257126
15673,27.576445
15674,25.759186
15675,27.17226
15676,28.393747
15677,29.092419
15678,24.54433
15679,29.081797
15680,28.755154
15681,21.538721
15682,27.347864
15683,24.31534
15684,27.150375
15685,26.488976
15686,27.052605
15687,27.348911
15688,29.631104
15689,28.670671
15690,23.731934
15691,29.1762
15692,25.860916
15693,29.2969
15694,27.979376
15695,26.056723
15696,26.604708
15697,26.739037
15698,29.123966
15699,29.642172
15700,27.755089
15701,24.30628
15702,23.126707
15703,28.729948
15704,28.88375
15705,24.707918
15706,27.711813
15707,29.082724
15708,23.833384
15709,29.585546
15710,28.829111
15711,28.564423
15712,29.449867
15713,25.952963
15714,28.203968
15715,27.81474
15716,27.674835
15717,27.706291
15718,28.825132
15719,28.101042
15720,22.038712
15721,28.013231
15722,28.533175
15723,28.772795
15724,28.020357
15725,28.446264
15726,28.870361
15727,27.250458
15728,26.985607
15729,24.117157
15730,29.586565
15731,28.659681
15732,24.092064
15733,28.48745
15734,29.718987
15735,26.547668
15736,25.246479
15737,24.561354
15738,24.351175
15739,29.752996
15740,23.545078
15741,29.524729
15742,29.60013
15743,25.764303
15744,29.029972
15745,29.159925
15746,28.14902
15747,27.676872
15748,23.00207
15749,28.230198
15750,29.70027
15751,25.54967
15752,27.08228
15753,26.239912
15754,29.673157
15755,28.422169
15756,30.31361
15757,27.012777
15758,29.289495
15759,29.290619
15760,28.901045
15761,29.474724
15762,25.138115
15763,26.018948
15764,30.140182
15765,22.411877
15766,29.719501
15767,28.887617
15768,23.63837
15769,28.902266
15770,27.271427
15771,29.905115
15772,25.297817
15773,28.71268
15774,23.525429
15775,27.80224
15776,29.103209
15777,27.353727
15778,27.084473
15779,21.92748
15780,29.132223
15781,28.951038
15782,27.91378
15783,26.853535
15784,28.951376
15785,28.934505
15786,22.330101
15787,29.562757
15788,21.95696
15789,26.72933
15790,29.177942
15791,29.673439
15792,27.639498
15793,29.998804
15794,27.938038
15795,28.371777
15796,28.615963
15797,29.3456
15798,30.198956
15799,24.811852
15800,26.418941
15801,29.36564
15802,29.419895
15803,29.385502
15804,29.1261
15805,29.772343
15806,24.000471
15807,26.226023
15808,27.538988
15809,29.280119
15810,29.93773
15811,28.633322
15812,26.79097
15813,27.766111
15814,25.372948
15815,29.666603
15816,29.308254
15817,27.32626
15818,27.546461
15819,25.577835
15820,29.644463
15821,29.60461
15822,28.508158
15823,29.897203
15824,27.273148
15825,29.106901
15826,27.498398
15827,24.769384
15828,28.05131
15829,27.082514
15830,28.977886
15831,26.58414
15832,27.993496
15833,27.938059
15834,25.827806
15835,29.884499
15836,27.176035
15837,30.228683
15838,28.404654
15839,27.873756
15840,29.328531
15841,29.13505
15842,29.189127
15843,30.60892
15844,25.700724
15845,27.684917
15846,26.644974
15847,28.524065
15848,27.009777
15849,29.351036
15850,30.141726
15851,25.210852
15852,24.434452
15853,27.759281
15854,29.125711
15855,27.240389
15856,24.984713
15857,27.303108
15858,27.150734
15859,26.801949
15860,27.031872
15861,28.523731
15862,28.828882
15863,29.069805
15864,26.914032
15865,29.713402
15866,28.764894
15867,29.585384
15868,23.208073
15869,28.666063
15870,28.801802
15871,24.74136
15872,27.539574
15873,26.544985
15874,25.482172
15875,28.792217
15876,27.114004
15877,29.072964
15878,27.09725
15879,27.00967
15880,29.512459
15881,25.039755
15882,27.371832
15883,25.766405
15884,29.128525
15885,29.100363
15886,29.588037
15887,24.70205
15888,29.602472
15889,26.794538
15890,26.712902
15891,28.967909
15892,25.339941
15893,26.2177
15894,26.932474
15895,26.017525
15896,28.735231
15897,27.46387
15898,22.476099
15899,29.34528
15900,29.027798
15901,28.06974
15902,28.873238
15903,23.187347
15904,29.11572
15905,27.621803
15906,24.825563
15907,27.204775
15908,29.964329
15909,26.167131
15910,30.054554
15911,29.69129
15912,22.228561
15913,29.431593
15914,27.643242
15915,27.630245
15916,27.583437
15917,24.881168
15918,25.98552
15919,24.875797
15920,26.421518
15921,26.974497
15922,26.165945
15923,22.028603
15924,28.950146
15925,27.520727
15926,29.054
15927,29.23497
15928,28.601688
15929,25.826962
15930,29.146349
15931,26.70621
15932,29.994423
15933,29.658653
15934,26.625479
15935,26.826967
15936,27.028091
15937,29.251205
15938,28.222078
15939,29.298439
15940,26.348728
15941,27.975376
15942,29.355888
15943,29.729866
15944,29.34297
15945,29.195366
15946,27.854546
15947,25.4713
15948,29.176497
15949,27.348345
15950,29.199528
15951,30.016428
15952,25.29508
15953,28.883196
15954,29.514114
15955,27.255428
15956,28.43102
15957,28.873238
15958,29.74042
15959,29.458092
15960,26.804497
15961,26.624176
15962,26.891232
15963,25.47087
15964,28.901123
15965,28.46056
15966,26.62033
15967,29.214571
15968,27.372068
15969,26.251392
15970,22.799982
15971,25.388622
15972,29.134377
15973,29.766306
15974,27.98299
15975,23.41969
15976,29.071007
15977,28.864458
15978,27.247503
15979,26.157524
15980,27.021107
15981,29.59185
15982,27.4222
15983,29.415102
15984,28.018318
15985,28.895226
15986,29.578173
15987,25.438797
15988,28.970499
15989,29.77719
15990,29.785065
15991,29.193527
15992,29.63626
15993,29.78106
15994,29.595974
15995,23.55359
15996,25.644558
15997,20.847097
15998,25.929438
15999,27.761566
16000,29.148176
16001,28.424496
16002,27.624441
16003,28.102633
16004,25.522917
16005,29.241116
16006,28.260103
16007,27.975086
16008,27.038403
16009,23.095352
16010,29.216797
16011,27.561913
16012,29.435066
16013,28.816275
16014,29.283733
16015,27.500553
16016,28.407658
16017,29.7813
16018,29.03524
16019,23.943575
16020,29.251003
16021,27.794798
16022,27.633018
16023,26.531338
16024,28.384306
16025,26.13553
16026,22.895493
16027,21.935406
16028,28.895226
16029,28.515581
16030,28.932613
16031,28.641066
16032,27.241901
16033,29.861216
16034,22.34067
16035,29.035872
16036,24.868242
16037,26.815886
16038,27.150362
16039,28.242981
16040,29.400465
16041,25.23166
16042,30.112984
16043,27.409742
16044,29.65523
16045,28.54631
16046,28.37649
16047,26.518005
16048,27.890965
16049,29.12592
16050,26.92538
16051,20.040215
16052,28.980206
16053,27.931013
16054,28.404402
16055,29.127783
16056,28.88426
16057,27.757324
16058,27.422926
16059,28.439844
16060,29.650112
16061,26.106697
16062,29.646738
16063,29.756882
16064,23.801455
16065,26.696148
16066,29.010601
16067,28.764982
16068,28.826963
16069,27.420115
16070,27.265682
16071,29.32254
16072,28.59276
16073,30.071348
16074,28.107342
16075,29.217773
16076,26.711792
16077,28.895226
16078,29.081623
16079,29.846155
16080,28.836308
16081,28.065145
16082,29.086061
16083,28.053131
16084,26.730282
16085,25.674757
16086,29.978613
16087,26.914337
16088,22.082296
16089,22.9137
16090,28.274904
16091,22.884283
16092,28.995193
16093,30.159517
16094,28.953356
16095,27.251024
16096,29.068106
16097,29.217506
16098,29.702866
16099,25.51052
16100,28.41628
16101,30.022034
16102,27.185896
16103,27.414928
16104,28.214008
16105,29.731222
16106,23.855778
16107,25.39348
16108,26.49825
16109,24.847637
16110,29.436981
16111,29.245264
16112,24.078655
16113,24.549795
16114,29.107903
16115,27.888338
16116,29.328773
16117,27.647236
16118,23.676048
16119,29.579775
16120,27.020613
16121,29.89896
16122,24.839766
16123,28.356348
16124,29.620718
16125,24.035137
16126,27.860527
16127,27.723827
16128,29.090237
16129,27.222593
16130,27.83795
16131,29.220339
16132,21.791367
16133,29.284285
16134,28.42444
16135,28.875599
16136,27.205572
16137,29.017658
16138,28.722052
16139,29.613773
16140,27.59472
16141,28.816425
16142,29.145159
16143,26.918095
16144,24.933643
16145,28.74289
16146,27.789791
16147,26.359373
16148,29.66879
16149,25.360502
16150,23.828968
16151,29.530922
16152,23.200226
16153,29.539272
16154,28.299925
16155,28.239988
16156,28.28299
16157,25.499537
16158,27.688433
16159,25.025812
16160,27.0573
16161,26.125011
16162,28.16207
16163,25.51073
16164,29.296402
16165,25.787664
16166,28.584887
16167,29.448408
16168,22.304739
16169,29.013739
16170,28.828802
16171,27.716017
16172,29.035872
16173,22.82876
16174,23.10939
16175,26.678211
16176,26.74175
16177,29.652765
16178,26.784252
16179,27.601648
16180,28.412533
16181,22.236547
16182,24.563
16183,29.066074
16184,26.59842
16185,27.143639
16186,28.18682
16187,26.117062
16188,28.32406
16189,29.012693
